rating,movieTitle,movieId
0.25,Jack and Sarah (1995),638
0.25,"Heart Is Deceitful Above All Things,34499
0.25,"Battery,103816
0.25,Our Nixon (2013),103974
0.25,Thunderbolt and Lightfoot (1974),3769
0.25,Los Angeles Plays Itself (2003),33435
0.25,Child's Pose (2013),105863
0.25,Krrish 3 (2013),106561
0.25,Mandela: Long Walk to Freedom (2013),106839
0.25,Hamburger Hill (1987),8045
0.25,Killing Lincoln (2013),107352
0.25,That Most Important Thing: Love (L'important c'est d'aimer) (1975),79805
0.25,Julia (1977),32234
0.25,Glen or Glenda (1953),2362
0.25,"Emerald Forest,2370
0.25,Bunny Lake Is Missing (1965),31737
0.25,Dr. Who and the Daleks (1965),31389
0.25,Stander (2003),31101
0.25,Anchors Aweigh (1945),3599
0.25,Bill Maher... But I'm Not Wrong (2010),109556
0.25,"Saddest Music in the World,27792
0.25,"Trigger Effect,882
0.25,Nothing (2003),27537
0.25,D.C.H. (Dil Chahta Hai) (2001),27518
0.25,"Lost Battalion,27497
0.25,Moebius (2013),110337
0.25,The French Kissers (2009),128989
0.25,"Interview,27005
0.25,Emma (1996),26958
0.25,"Snapper,26838
0.25,White Palace (1990),7613
0.25,Kabhi Haan Kabhi Naa (1994),112501
0.25,Joe Strummer: The Future Is Unwritten (2007),57845
0.25,No One Lives (2012),112655
0.25,Bad Boys (1983),26462
0.25,"Women,927
0.25,Support Your Local Gunfighter (1971),26256
0.25,Scars of Dracula (1970),26255
0.25,Age of Tomorrow (2014),113557
0.25,The Noble Family (2013),116491
0.25,Trespass (1992),7284
0.25,10.000 Km (Long Distance) (2014),111517
0.25,They Have Escaped (He ovat paenneet) (2014),115721
0.25,Beneath (2013),115777
0.25,Charlotte's Web 2: Wilbur's Great Adventure (2003),115840
0.25,Postal (2007),55257
0.25,Stromberg - Der Film (2014),116722
0.25,Niagara (1953),2939
0.25,Alien Nation: Body and Soul (1995),117492
0.25,Body Shots (1999),2979
0.25,"Yesterday,8748
0.25,"Leopard,8724
0.25,Pygmalion (1938),7086
0.25,Sweet Dreams (1985),7083
0.25,Zorro (1975),118734
0.25,The Improv: 50 Years Behind the Brick Wall (2013),118764
0.25,"Seeker: The Dark Is Rising,55259
0.25,"Day at the Races,8542
0.25,Heatstroke (2013),119677
0.25,Bad Day on the Block (1997),120801
0.25,King Ralph (1991),7005
0.25,Winter Sleepers (Winterschläfer) (2000),7763
0.25,Irma Vep (1996),7637
0.25,Viy (2014),121023
0.25,Tyler Perry's The Single Moms Club (2014),121194
0.25,Midnight Mary (1933),121594
0.25,Goofy Movies Number One (1933),121598
0.25,"Corbeau,7333
0.25,"Dog's Life,3309
0.25,The 'High Sign' (1921),128924
0.25,Free Fall (2013),116660
0.25,The Love Letter (1998),122423
0.25,Karthik Calling Karthik (2010),82097
0.25,Margaret (2009),125658
0.25,"Better Life,89369
0.25,Where the Money Is (2000),3537
0.25,The Last Gladiators (2011),127861
0.25,Murder on a Honeymoon (1935),124943
0.25,Wonderland (1999),3823
0.25,Cold Creek Manor (2003),6751
0.25,"Handmaid's Tale,6678
0.25,Showdown in Little Tokyo (1991),6642
0.25,Girlfight (2000),3915
0.25,"Mondays in the Sun (Lunes al sol,6571
0.25,Bamboozled (2000),3943
0.25,Sink the Bismark! (1960),6457
0.25,Mumford (1999),2883
0.25,Fantomas (1964),127040
0.25,Gertie the Dinosaur (1914),127054
0.25,"My Father the Hero (Mon père,6319
0.25,976-EVIL (1989),5546
0.25,Summer Rental (1985),4293
0.25,The Retrieval (2013),127724
0.25,Flight of the Intruder (1991),6518
0.25,"Railway Children,6427
0.25,Blood and Wine (Blood & Wine) (1996),1351
0.25,"Son,6008
0.25,Evelyn (2002),5947
0.25,Wicked Little Things (2006),83923
0.25,Mysteries of Lisbon (Mistérios de Lisboa) (2010),88566
0.25,Sugarbaby (1985),128960
0.25,All or Nothing (2002),5788
0.25,Poetry (Shi) (2010),84116
0.25,Faces of Death 2 (1981),5734
0.25,"Night in the Life of Jimmy Reardon,4527
0.25,Outside Providence (1999),2836
0.25,In Country (1989),4607
0.25,Soulless (2012),129773
0.25,About Alex (2014),129781
0.25,Gimme the Loot (2013),129935
0.25,Melody (1971),129947
0.25,"Cat o' Nine Tails,4689
0.25,"Cage aux Folles,4705
0.25,Marat/Sade (1966),4708
0.25,The Disappearance of Eleanor Rigby: Her (2013),130580
0.25,My Beautiful Laundrette (1985),5367
0.25,Max Keeble's Big Move (2001),4822
0.25,"Secret Policeman's Other Ball,6125
0.25,Martian Child (2007),55732
0.25,Iris (2001),4976
0.25,Safe (1995),190
0.25,Kandahar (Safar e Ghandehar) (2001),4977
0.25,Burn Notice: The Fall of Sam Axe (2011),87975
0.25,"Hunted,251
0.25,Lightning Jack (1994),487
0.25,"Saragossa Manuscript,2632
0.25,Harlem Nights (1989),4602
0.25,Victory (a.k.a. Escape to Victory) (1981),5915
0.25,One Night Stand (1997),1668
0.25,Maelström (2000),5071
0.25,Running on Empty (1988),4537
0.25,"Murder,1069
0.25,Southern Comfort (1981),5859
0.25,"Deep End of the Ocean,2546
0.25,"My Mother's Castle (Château de ma mère,5840
0.25,Say It Isn't So (2001),4229
0.25,I Can't Sleep (J'ai pas sommeil) (1994),1369
0.25,"Troll in Central Park,5164
0.25,"Evening Star,1410
0.25,Some Mother's Son (1996),1412
0.25,Mardock Scramble: The Second Combustion (2011),129859
0.25,Inventing the Abbotts (1997),1498
0.25,Friendly Persuasion (1956),4046
0.25,Good Work (Beau travail) (1999),5794
0.25,"Devil Rides Out,3875
0.25,Warrendale (1967),86231
0.25,Times Square (1980),5698
0.25,Condorman (1981),2041
0.25,"Man with the Golden Arm,3678
0.25,Newsies (1992),2084
0.25,Gypsy (1962),3604
0.25,Dead Man on Campus (1998),2169
0.25,"Filth and the Fury,3539
0.25,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),2365
0.25,Mass Appeal (1984),2397
0.25,Prancer (1989),2400
0.25,Why Do Fools Fall In Love? (1998),2190
0.25,Tea with Mussolini (1999),2436
0.25,Bride of the Monster (1955),3340
0.25,Agnes of God (1985),3251
0.25,Borrowed Hearts (Borrowed Hearts: A Holiday Romance) (1997),110491
0.25,Julius Caesar (1953),51678
0.25,Dogfight (1991),6027
0.25,Bang the Drum Slowly (1973),6230
0.25,Fear Over the City (1975),130504
0.24999999999999994,Addicted to Love (1997),1541
0.24999999999999992,"Librarian,69805
0.24999999999999983,"Suddenly,3872
0.24956597222222224,Volver (2006),44694
0.24952741020793953,"Man Who Knew Too Much,2183
0.2488888888888889,"Circus,3306
0.2479338842975207,Cypher (2002),7827
0.2479338842975206,Hart's War (2002),5107
0.2469135802469136,Woody Allen: A Documentary (2012),103444
0.2469135802469136,Get Carter (1971),3947
0.246875,Hitchcock (2012),98585
0.24609375,"Upside of Anger,30898
0.24609375,"Taking of Pelham One Two Three,3384
0.24609374999999997,"Four Feathers,5611
0.24556213017751474,Nick of Time (1995),89
0.24489795918367352,History of the World: Part I (1981),2301
0.2448979591836735,And the Band Played On (1993),2071
0.2448979591836735,Six Degrees of Separation (1993),538
0.2448979591836735,"Bounty,4000
0.2448979591836735,Ned Kelly (2003),7372
0.2448979591836735,"Crush,3835
0.24489795918367346,Sightseers (2012),100159
0.24380165289256198,11:14 (2003),27674
0.24000000000000007,Hour of the Wolf (Vargtimmen) (1968),8405
0.24000000000000005,Death and the Maiden (1994),229
0.24000000000000005,Monkey Business (1931),25777
0.24000000000000005,"Long Good Friday,5198
0.24,"Matter of Life and Death,8516
0.24,21 Up (1977),52767
0.24,What We Did on Our Holiday (2014),114329
0.24,Phenomena (a.k.a. Creepers) (1985),6803
0.24,Boy (2010),86000
0.24,Winter War (Talvisota) (1989),8589
0.24,Manny (2014),118206
0.24,Mermaids (1990),4205
0.23966942148760337,Hairspray (1988),2926
0.23966942148760328,"Short Film About Love,38159
0.23809523809523805,"Dead Zone,2118
0.234375,"Fan,782
0.234375,Memphis Belle (1990),8493
0.234375,Tsotsi (2005),44204
0.234375,Cobra (1986),6800
0.234375,Godzilla (Gojira) (1954),2363
0.234375,Seconds (1966),5062
0.23437499999999997,"Secret Life of Words,47202
0.23140495867768598,"Man Who Knew Too Much,2212
0.2291666666666667,Blackadder Back & Forth (1999),65133
0.22916666666666666,Ashes and Diamonds (Popiól i diament) (1958),7238
0.22916666666666666,Umberto D. (1952),6611
0.22916666666666666,"Marriage of Maria Braun,31522
0.22916666666666666,In a Better World (Hævnen) (2010),81257
0.22916666666666666,3:10 to Yuma (1957),5300
0.22916666666666666,Midway (1976),4916
0.22916666666666663,Dilwale Dulhania Le Jayenge (1995),36086
0.22916666666666652,56 Up (2012),97673
0.22839506172839508,"Virgin Spring,7820
0.22839506172839505,Ladder 49 (2004),8908
0.22839506172839505,Blood Work (2002),5506
0.22743055555555558,Tracks (2013),111778
0.22743055555555555,"Kingdom II,27033
0.22727272727272727,Nostalghia (1983),7759
0.2225000000000001,Black Christmas (1974),5980
0.2225,Slither (2006),44828
0.2225,"Internet's Own Boy: The Story of Aaron Swartz,112334
0.22249999999999998,Virtuosity (1995),338
0.22222222222222224,Presumed Innocent (1990),7018
0.22222222222222224,Eight Men Out (1988),4322
0.22222222222222224,Wadjda (2012),101070
0.2222222222222222,Disaster L.A. (2014),115622
0.2222222222222222,Flicka (2006),48791
0.2222222222222222,Whatever It Takes (2000),3454
0.2222222222222222,Summer School (1987),7026
0.2222222222222222,Sintel (2010),80834
0.2222222222222222,Comet in Moominland (1992),66317
0.2222222222222222,Notorious (2009),65810
0.2222222222222222,"New York,26391
0.2222222222222222,Crooklyn (1994),352
0.2222222222222222,Forbidden Games (Jeux interdits) (1952),6982
0.2222222222222222,"Picture of Dorian Gray,8482
0.2222222222222222,"Bang,7773
0.2222222222222222,As Tears Go By (Wong gok ka moon) (1988),43415
0.2222222222222222,"Magician,7940
0.2222222222222222,Things We Do For Love (Kaikella rakkaudella) (2013),106326
0.2222222222222222,Furry Vengeance (2010),77820
0.2222222222222222,Putney Swope (1969),53880
0.2222222222222222,Home Fries (1998),2385
0.2222222222222222,War and Peace (1956),5975
0.2222222222222222,"Secret of Moonacre,70802
0.2222222222222222,White Fang (1991),5361
0.2222222222222222,Novocaine (2001),4898
0.2222222222222222,"Class,58554
0.2222222222222222,Barbershop 2: Back in Business (2004),7261
0.2222222222222222,Elizabeth I (2005),84663
0.2222222222222222,O (2001),4745
0.2222222222222222,Total Eclipse (1995),202
0.2222222222222222,"Killers,26117
0.2222222222222222,Death Wish 3 (1985),3432
0.2222222222222222,Paint Your Wagon (1969),4709
0.2222222222222222,Beyond the Black Rainbow (2010),94558
0.2222222222222222,6 Bullets (2012),96496
0.2222222222222222,"Touch of Sin,106163
0.2222222222222222,Prime Suspect: Inner Circles (1995),96473
0.2222222222222222,Little Manhattan (2005),42958
0.2222222222222222,"Seasoning House,104576
0.2222222222222222,Fire with Fire (2012),99005
0.2222222222222222,The Hire: Ambush (2001),120940
0.2222222222222222,How Green Was My Valley (1941),1935
0.2222222222222222,Sarah Silverman: Jesus Is Magic (2005),40946
0.2222222222222222,Waxwork (1988),4561
0.2222222222222222,Return to House on Haunted Hill (2007),61314
0.2222222222222222,Alexander Nevsky (Aleksandr Nevskiy) (1938),7756
0.2222222222222222,Margaret (2011),90428
0.2222222222222222,Viy or Spirit of Evil (Viy) (1967),97065
0.2222222222222222,Ramona and Beezus (2010),79572
0.2222222222222222,A Pigeon Sat on a Branch Reflecting on Existence (2014),127298
0.2222222222222222,People Will Talk (1951),7211
0.2222222222222222,Man on High Heels (2014),120919
0.2222222222222222,Ice Station Zebra (1968),31255
0.2222222222222222,Gossip (2000),3553
0.2222222222222222,"House by the Cemetery,4417
0.2222222222222222,"Woman Is a Woman,8738
0.2222222222222222,Get on the Bus (1996),1054
0.2222222222222222,Norm MacDonald: Me Doing Standup (2011),126086
0.2222222222222222,Felony (2013),113186
0.2222222222222222,Wish You Were Here (2012),102469
0.2222222222222222,"Great Train Robbery,49389
0.2222222222222222,Fury (1936),25825
0.2222222222222222,"What's Up,6533
0.2222222222222222,The Hire: Beat the Devil (2002),120944
0.2222222222222222,Tabu (2012),100277
0.2222222222222222,"Extraordinary Adventures of Adèle Blanc-Sec,79895
0.2222222222222222,Darby O'Gill and the Little People (1959),2043
0.2222222222222222,"Dead,4098
0.2222222222222222,Lost Horizon (1937),944
0.2222222222222222,"Young Poisoner's Handbook,117
0.2222222222222222,"Navigator,7074
0.2222222222222222,Neighbours (1952),118952
0.2222222222222222,Plastic Bag (2009),128830
0.2222222222222222,So Ends Our Night (1941),129555
0.2222222222222222,Made in America (1993),489
0.2222222222222222,As We Were Dreaming (2015),128616
0.2222222222222222,"Me,108041
0.2222222222222222,Nightwatch (1997),1355
0.2222222222222222,The Hire: Hostage (2002),120946
0.2222222222222222,Elling (2001),5890
0.2222222222222222,Children of the Corn 666: Isaac's Return (1999),116030
0.2222222222222222,Raspberry Boat Refugee (2014),120122
0.2222222222222222,Gone Nutty (2002),117430
0.2222222222222222,Late Spring (Banshun) (1949),42217
0.2222222222222222,My Favorite Martian (1999),2498
0.2222222222222222,"Dentist,42285
0.2222222222222222,Wagons East (1994),5456
0.2222222222222222,"Best Man Holiday,106443
0.2222222222222222,House Party 3 (1994),470
0.2222222222222222,Monsieur Batignole (2002),109000
0.2222222222222222,"The Hire: Follow,108095
0.2222222222222222,The Land Before Time VIII: The Big Freeze (2001),122413
0.2222222222222222,Rammbock (2010),82360
0.2222222222222222,"Journey of Natty Gann,2077
0.2222222222222222,Vanya on 42nd Street (1994),334
0.2222222222222222,Bury My Heart at Wounded Knee (2007),109330
0.2222222222222222,"Unbelievable Truth,4183
0.2222222222222222,In the Land of Women (2007),52668
0.2222222222222222,Blow-Out (La grande bouffe) (1973),3655
0.2222222222222222,"Minus Man,2844
0.2222222222222222,"Rules of the Game,6783
0.2222222222222222,Something Wild (1986),4410
0.2222222222222222,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),68886
0.2222222222222222,Ilo Ilo (2013),114933
0.2222222222222222,Lonesome (1928),96421
0.2222222222222222,"Bedford Incident,6854
0.2222222222222222,"Bitter Tears of Petra von Kant,31524
0.2222222222222222,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),26701
0.2222222222222222,French Fried Vacation (Les Bronzés) (1978),43552
0.2222222222222222,Red Corner (1997),1686
0.2222222222222222,"Reflecting Skin,26702
0.2222222222222222,Ragnarok (2013),117344
0.2222222222222222,The Dust Bowl (2012),118854
0.2222222222222222,"Wind,43699
0.2222222222222222,One Day in September (1999),3989
0.2222222222222222,"Sword of Doom,32387
0.2222222222222222,These Final Hours (2014),115967
0.2222222222222222,"Zed & Two Noughts,3223
0.2222222222222222,Let the Fire Burn (2013),112495
0.2222222222222222,Sorcerer (1977),26393
0.2222222222222222,Please Give (2010),78116
0.2222222222222222,Quadrophenia (1979),4811
0.2222222222222222,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),41828
0.2222222222222222,Society (1989),5606
0.2222222222222222,"Don't Worry,91537
0.2222222222222222,Anna Karenina (1935),7092
0.2222222222222222,High School (1968),86536
0.2222222222222222,The Gamers (2002),129358
0.22222222222222218,Too Big to Fail (2011),87660
0.21484375,Ready to Wear (Pret-A-Porter) (1994),305
0.21428571428571422,"Silence,7937
0.21361058601134214,JFK (1991),3386
0.21301775147928995,In & Out (1997),1614
0.2125,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),7043
0.20987654320987653,Hud (1963),3467
0.20987654320987648,Jim Gaffigan: Obsessed (2014),111436
0.20408163265306123,"Way of the Dragon,4444
0.20408163265306123,Farewell My Concubine (Ba wang bie ji) (1993),446
0.20408163265306123,Frenzy (1972),2178
0.2040816326530612,"Lust,55253
0.2040816326530612,Soldier (1998),2322
0.20247933884297523,Chaplin (1992),7618
0.2024793388429752,"First Time,101415
0.20138888888888892,Tape (2001),4888
0.20138888888888892,Journey to the Center of the Earth (1959),6239
0.20138888888888892,Animal Crackers (1930),7706
0.20138888888888892,Thesis (Tesis) (1996),5570
0.20138888888888892,Soapdish (1991),3712
0.20138888888888892,"Woman Under the Influence,7071
0.20138888888888887,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),32179
0.20138888888888887,"Philadelphia Experiment,8591
0.20138888888888887,"Last Legion,54686
0.20138888888888887,"Miracle Worker,7619
0.20138888888888887,Vagabond (Sans toit ni loi) (1985),3637
0.20000000000000004,"Caller,90154
0.20000000000000004,Keith (2008),72483
0.2,The Last Station (2009),73027
0.2,Open Season 2 (2008),65435
0.2,Orpheus (Orphée) (1950),25954
0.2,Cursed (2005),32011
0.19999999999999998,Birth (2004),8959
0.19999999999999996,"OSS 117: Cairo,49422
0.19999999999999996,Babies (Bébé(s)) (2010),79824
0.19999999999999987,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),27869
0.19896193771626294,"Blind Swordsman: Zatoichi,8370
0.19421487603305784,White Heat (1949),8491
0.1942148760330578,"Believer,5379
0.19387755102040818,Operation Dumbo Drop (1995),688
0.19387755102040818,Into the Abyss (2011),90943
0.19387755102040813,Bounce (2000),3987
0.1875,"Last Wave,4927
0.1875,Fire (1996),6683
0.1875,"Face in the Crowd,3038
0.1875,Trouble Every Day (2001),5153
0.1875,No Direction Home: Bob Dylan (2005),38304
0.1875,Autumn Sonata (Höstsonaten) (1978),2131
0.1875,"Associate,1113
0.1875,Puppet Master (1989),3660
0.1875,"Spirit of the Beehive,42094
0.1875,"Flowers of St. Francis (Francesco,37976
0.1875,Oliver Twist (1948),8341
0.1875,Flawless (1999),3115
0.1875,Asterix vs. Caesar (Astérix et la surprise de César) (1985),26529
0.1875,Point Blank (1967),26172
0.1875,Dead Men Don't Wear Plaid (1982),2110
0.1875,Storm of the Century (1999),27049
0.1875,Alive (1993),3250
0.1875,Spies Like Us (1985),26555
0.1875,Days of Wine and Roses (1962),4263
0.1875,Exit to Eden (1994),234
0.1875,In America (2002),7139
0.18749999999999994,That Guy... Who Was in That Thing (2012),109155
0.18749999999999994,Made in Dagenham (2010),83270
0.18749999999999994,Bully (2011),94130
0.18359375,"Devil's Backbone,4902
0.18359375,"Homesman,114392
0.18359374999999997,Gorillas in the Mist (1988),4508
0.18055555555555558,"Medallion,6686
0.17346938775510207,Comme un chef (2012),100068
0.17346938775510207,Eva (2011),94810
0.17346938775510204,Curse of Chucky (Child's Play 6) (2013),105386
0.17346938775510204,JCVD (2008),63222
0.17346938775510204,"Contender,3952
0.17346938775510204,"Killers,7943
0.17346938775510204,Thief (1981),5867
0.17346938775510196,Two Lovers (2008),66200
0.1728395061728395,"Place in the Sun,3475
0.1728395061728395,Critters (1986),4492
0.17250000000000001,"Accused,4465
0.1720226843100189,Ikiru (1952),6669
0.17187500000000003,Horror of Dracula (Dracula) (1958),5649
0.171875,Lantana (2001),4978
0.171875,Whiteout (2009),71573
0.171875,Devil's Knot (2013),110828
0.171875,Being Elmo: A Puppeteer's Journey (2011),91869
0.171875,Mind Game (2004),47404
0.171875,Shaolin (Xin shao lin si) (2011),91014
0.171875,Guyana Tragedy: The Story of Jim Jones (1980),125950
0.171875,"People vs. George Lucas,90899
0.171875,We Have a Pope (Habemus Papam) (2011),89472
0.171875,"Four Musketeers,7720
0.171875,"Faraway,3920
0.171875,Clockwatchers (1997),1875
0.171875,Cutie and the Boxer (2013),108143
0.171875,Lammbock (2001),7843
0.171875,"Big Combo,3292
0.171875,Sorority Boys (2002),5255
0.171875,Pacific Heights (1990),3219
0.171875,Green Card (1990),6238
0.171875,"Tuskegee Airmen,43677
0.171875,"Boy Who Could Fly,2453
0.171875,Santa Sangre (1989),4658
0.171875,Cat's Eye (1985),2787
0.171875,High Sierra (1941),7216
0.171875,Ringu 2 (Ring 2) (1999),6243
0.171875,Human Capital (Il capitale umano) (2013),112165
0.171875,"Christmas Carol,95839
0.171875,"Unvanquished,6918
0.171875,Henry Poole is Here (2008),61167
0.171875,My Fellow Americans (1996),1390
0.171875,Certified Copy (Copie conforme) (2010),81786
0.171875,Home (2009),69529
0.171875,Fed Up (2014),116907
0.171875,"Assignment,1631
0.171875,"Rage: Carrie 2,2548
0.171875,Alien Abduction (2014),115504
0.171875,Delirious (1991),5337
0.171875,"Vernon,5914
0.171875,Less Than Zero (1987),4126
0.171875,Georgia Rule (2007),53002
0.171875,"Pride of the Yankees,5644
0.171875,Holiday (Jour de fête) (1949),32875
0.171875,Day for Night (La Nuit Américaine) (1973),6271
0.171875,"Goodbye,7311
0.171875,Pusher II: With Blood on My Hands (2004),34811
0.171875,You're Not You (2014),116307
0.171875,Mildred Pierce (2011),86487
0.171875,"Condemned,52717
0.171875,Voices of a Distant Star (Hoshi no koe) (2003),42422
0.171875,Violet & Daisy (2011),91470
0.171875,Tyler Perry's Daddy's Little Girls (2007),51082
0.171875,Happy (2011),101904
0.171875,Road Hard (2015),130069
0.171875,They Were Expendable (1945),25916
0.171875,The Horribly Slow Murderer with the Extremely Inefficient Weapon (2008),126084
0.171875,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),97665
0.171875,Dead Like Me: Life After Death (2009),66240
0.171875,Love in the Afternoon (Chloe in the Afternoon)  (L'amour l'après-midi) (1972),43497
0.171875,28 Up (1985),7566
0.171875,We Still Kill the Old Way (2014),125630
0.171875,"Hitcher,8501
0.171875,Beauty and the Beast (La belle et la bête) (1946),7064
0.17187499999999997,Richard Pryor: Live in Concert (1979),42163
0.17187499999999997,Trailer Park Boys (1999),93320
0.17187499999999997,Little Buddha (1993),365
0.17187499999999997,Gilda (1946),2940
0.17187499999999997,The Invisible Boy (2014),120462
0.17187499999999997,Below (2002),5663
0.1718749999999999,Return to Paradise (1998),2166
0.1718749999999999,42 Up (1998),3077
0.16863905325443784,Fire in the Sky (1993),9005
0.16666666666666666,Pariah (2011),91808
0.16666666666666666,"Wolf Man,2654
0.16666666666666666,Strangers with Candy (2005),46772
0.16666666666666666,"Strange Little Cat,108764
0.16666666666666666,"Lover,7010
0.16666666666666666,"Devil and Max Devlin,2044
0.16666666666666666,Silver Streak (1976),26375
0.16666666666666666,Down in the Valley (2005),45382
0.16666666666666666,Maurice (1987),3094
0.16666666666666666,"Five Obstructions,8930
0.16666666666666666,Lucky Numbers (2000),3975
0.16666666666666666,House of Wax (1953),6629
0.16666666666666666,Breathless (Ddongpari) (2009),83184
0.16666666666666666,At Close Range (1986),4043
0.16666666666666666,35 Shots of Rum (35 rhums) (2008),72039
0.16666666666666666,Tabu: A Story of the South Seas (1931),5599
0.16666666666666666,Save the Date (2012),99110
0.16666666666666666,Wishful Drinking (2010),84160
0.16666666666666666,"Girl Next Door,59604
0.16666666666666666,King of Hearts (1966),7122
0.16666666666666666,"Mouse That Roared,6561
0.16666666666666666,"Last Days of Disco,1836
0.16666666666666666,Jennifer 8 (1992),3557
0.16666666666666666,Love Story 2050 (2008),109277
0.16666666666666666,Necessary Roughness (1991),4221
0.16666666666666666,Fear Clinic (2014),127585
0.16666666666666666,Sugar & Spice (2001),4068
0.16666666666666666,Ed (1996),619
0.16666666666666666,Little Caesar (1931),25773
0.16666666666666666,Tanner Hall (2009),91826
0.16666666666666666,"Lady Eve,2935
0.16666666666666666,Johnny Guitar (1954),8618
0.16666666666666666,Recount (2008),59810
0.16666666666666666,Dhoom (2004),107707
0.16666666666666666,"Last Circus,82931
0.16666666666666666,Meek's Cutoff (2010),85790
0.16666666666666666,Blue (1993),32707
0.16666666666666666,Daria: Is It College Yet? (2002),69685
0.16666666666666666,Hideaway (2009),84807
0.16666666666666666,The Hire: Chosen (2001),120938
0.16666666666666666,Shadows of Our Forgotten Ancestors (Tini zabutykh predkiv) (1964),42783
0.16666666666666666,"Gleaners & I,4237
0.16666666666666666,Doug's 1st Movie (1999),2566
0.16666666666666666,Dinosaur 13 (2014),124861
0.16666666666666666,"Pruitt-Igoe Myth,91987
0.16666666666666666,"Wrong Guy,5662
0.16666666666666666,"Stoning of Soraya M.,69394
0.16666666666666666,Unfinished Business (2015),129737
0.16666666666666666,"Lovers of the Arctic Circle,2585
0.16666666666666666,Romper Stomper (1992),522
0.16666666666666666,Mr. 3000 (2004),8864
0.16666666666666666,Dad (1989),4581
0.16666666666666666,If Lucy Fell (1996),118
0.16666666666666666,"Road Home,6668
0.16666666666666666,"Kid Stays in the Picture,5483
0.16666666666666666,"Hidden Face,93457
0.16666666666666666,Mr. Nice (2010),90649
0.16666666666666666,My Bodyguard (1980),2240
0.16666666666666666,One Crazy Summer (1986),2261
0.16666666666666666,My Favorite Wife (1940),8712
0.16666666666666666,Wisdom (1986),2260
0.16666666666666666,"Dirty Shame,8872
0.16666666666666666,Kurt Cobain About a Son (2006),79029
0.16666666666666666,Tipping the Velvet (2002),27647
0.16666666666666666,Bolero (1984),130746
0.16666666666666666,The Whisperer in Darkness (2011),130784
0.16666666666666666,Brand Upon the Brain! (2006),54196
0.16666666666666666,"Wind Will Carry Us,27255
0.16666666666666666,That Obscure Object of Desire (Cet obscur objet du désir) (1977),4928
0.16666666666666666,Smokey and the Bandit II (1980),5246
0.16666666666666666,Chris Rock: Bigger & Blacker (1999),128852
0.16666666666666666,Evening (2007),53988
0.16666666666666666,An Evening with Robin Williams (1982),128846
0.16666666666666666,Norma Rae (1979),4292
0.16666666666666666,"Dreamlife of Angels,2575
0.16666666666666666,In the Basement (2014),127266
0.16666666666666666,White Nights (1985),26562
0.16666666666666666,"Dead Girl,50447
0.16666666666666666,I'm So Excited (Los amantes pasajeros) (2013),101296
0.16666666666666666,Vision Quest (1985),26561
0.16666666666666666,Foreign Correspondent (1940),929
0.16666666666666666,"American Friend,6021
0.16666666666666666,Another Country (1984),26497
0.16666666666666666,"Heiress,8459
0.16666666666666666,Sound of Noise (2010),94939
0.16666666666666666,The Remaining (2014),126562
0.16666666666666666,O Lucky Man! (1973),53887
0.16666666666666666,"Getaway,459
0.16666666666666666,"Hound of the Baskervilles,8404
0.16666666666666666,Stephen Fry In America - New World,125958
0.16666666666666666,"Man Without a Face,491
0.16666666666666666,Baarìa (2009),78142
0.16666666666666666,"Man with the Movie Camera,6433
0.16666666666666666,"Human Condition III,26073
0.16666666666666666,Willow Creek (2013),112895
0.16666666666666666,Rosetta (1999),3010
0.16666666666666666,"Hairdresser's Husband,8270
0.16666666666666666,Grey Gardens (1975),8264
0.16666666666666666,Rocket Singh: Salesman of the Year (2009),94661
0.16666666666666666,Time (Shi gan) (2006),50517
0.16666666666666666,Divided We Fall (Musíme si pomáhat) (2000),4347
0.16666666666666666,In China They Eat Dogs (I Kina spiser de hunde) (1999),8117
0.16666666666666666,Cops and Robbersons (1994),437
0.16666666666666666,Bernie (1996),87413
0.16666666666666666,Holy Smoke (1999),3127
0.16666666666666666,Of Gods and Men (Des hommes et des dieux) (2010),81385
0.16666666666666666,Saboteur (1942),2204
0.16666666666666666,Anna Karenina (1997),1496
0.16666666666666666,"Dirties,112245
0.16666666666666666,Enduring Love (2004),8956
0.16666666666666666,Undisputed III: Redemption (2010),81520
0.16666666666666666,Sniper (1993),7782
0.16666666666666666,Lust for Love (2014),112988
0.16666666666666666,Me and Orson Welles (2008),72703
0.16666666666666666,Snoopy Come Home (1972),48061
0.16666666666666666,Stop-Loss (2008),58876
0.16666666666666666,"He Said,7707
0.16666666666666666,Sleep Tight (Mientras duermes) (2011),93164
0.16666666666666666,Skylark (1993),123639
0.16666666666666666,The Guardians (2012),115998
0.16666666666666666,21 tapaa pilata avioliitto (2013),100401
